asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
spx,0.3458551616336272,0.01325119797001717,-0.3273378076062641,0.040481721518573495,0.18044941559110841,2,1,0.16,0.4,126.5
spx,0.3971869935837038,0.014933508156799391,-0.01175927554070677,1.2699343684144881,0.3971955241080646,4,1,0.18,0.02,1.25
spx,0.3971869935837038,0.014933508156799391,-0.01175927554070677,1.2699343684144881,0.3971955241080646,4,1,0.18,0.04,1.25
spx,0.23599498785183348,0.009434453125306108,-0.11536895667660219,0.0817763581909855,0.2430404484230841,3,1,0.18,0.06,3.0
spx,0.23599498785183348,0.009434453125306108,-0.11536895667660219,0.0817763581909855,0.2430404484230841,3,1,0.18,0.08,3.0
spx,0.1004213138167327,0.004250065816689297,-0.17470180965098014,0.024327543173022034,0.11055911202657513,2,1,0.18,0.1,5.5
spx,0.11170544350155787,0.004704243263088825,-0.17470180965098014,0.026927272662412474,0.10550652244491683,2,1,0.18,0.12000000000000001,12.5
spx,0.12878727205204332,0.005383459270941193,-0.17470180965097992,0.030815131690371686,0.11612721303713643,2,1,0.18,0.13999999999999999,13.0
spx,0.171899663345902,0.00705497942367761,-0.17470180965098003,0.04038297850361181,0.14163791373536386,2,1,0.18,0.16,14.0
spx,0.18687542893675957,0.007621880665330538,-0.17470180965098003,0.04362794341144812,0.14606888178976565,2,1,0.18,0.18,17.5
spx,0.10830883241802591,0.004567997544717262,-0.25186179468058656,0.01813692128458958,0.0963936252145498,2,1,0.18,0.19999999999999998,30.0
spx,0.1352337804189474,0.005637238157113922,-0.25186179468058656,0.022382267879346763,0.10873598662384265,2,1,0.18,0.22,38.5
spx,0.15526470670507986,0.006417096034563974,-0.25186179468058656,0.02547864015144573,0.11793690846114273,2,1,0.18,0.24,40.0
spx,0.08002776593636485,0.0034178326158671446,-0.3273378076062641,0.010441301115996537,0.08325370081147174,2,1,0.18,0.26,73.5
spx,0.10744964541237234,0.004533470384615823,-0.3273378076062641,0.01384951655223669,0.09491338849403182,2,1,0.18,0.28,77.5
spx,0.1814903970604449,0.007418823766874416,-0.3273378076062641,0.02266412126703706,0.12436436666166732,2,1,0.18,0.30000000000000004,87.0
spx,0.18727821325043226,0.007637033304045415,-0.3273378076062641,0.023330740069083512,0.12636695308337947,2,1,0.18,0.32,93.5
spx,0.22032526546196074,0.008863814419562743,-0.3273378076062641,0.027078492656810723,0.1386743825358956,2,1,0.18,0.34,96.5
