asset,total_return,cagr,maxdd,calmar,sharpe,n_trades,W,d,p,avg_hold
ndx,0.8813267340033248,0.05212959249238591,-0.2992242093468045,0.17421582500354135,0.40574033825351674,6,1,0.08,0.24,146.83333333333334
ndx,0.8326372758945206,0.04991361594832888,-0.2992242093468045,0.16681008551175883,0.38793813061267324,5,1,0.08,0.26,195.8
ndx,0.9642552153791177,0.05578523018658332,-0.2992242093468045,0.18643287689976837,0.42089209919434034,5,1,0.08,0.28,201.8
ndx,1.097042144650756,0.06135317810058294,-0.2992242093468045,0.2050408228482404,0.452410175204593,5,1,0.08,0.30000000000000004,209.0
ndx,1.3061513445788404,0.06949617678659425,-0.2992242093468045,0.2322545255890286,0.4995301066061445,5,1,0.08,0.32,213.0
ndx,1.4679260706052868,0.07534249744950716,-0.2992242093468045,0.25179278646596503,0.5287459330459303,5,1,0.08,0.34,228.8
ndx,1.6304644853344512,0.08087170146076117,-0.2992242093468046,0.2702712512376626,0.5537950957649836,5,1,0.08,0.36000000000000004,248.6
ndx,1.8468208004437607,0.08776324942913427,-0.2992242093468045,0.2933026362429639,0.5904631703462146,5,1,0.08,0.38,260.6
ndx,2.04652018367618,0.09370934238621786,-0.2992242093468045,0.31317433369038533,0.6221269830726626,5,1,0.08,0.4,267.6
ndx,0.43908149425366383,0.029701622124489235,-0.09273782940128528,0.32027514894668857,0.47256734988610083,7,1,0.1,0.02,2.0
ndx,0.43908149425366383,0.029701622124489235,-0.09273782940128528,0.32027514894668857,0.47256734988610083,7,1,0.1,0.04,2.0
ndx,0.41046077264896974,0.028039693712273106,-0.13241566101043445,0.21175511641378703,0.4397713960050113,6,1,0.1,0.06,2.6666666666666665
ndx,0.46366526924196094,0.03110504495979982,-0.13241566101043445,0.23490457792110195,0.44761440716554785,5,1,0.1,0.08,7.4
ndx,0.5129449176886816,0.03385419280097457,-0.13241566101043445,0.2556660786393449,0.4744825265566945,5,1,0.1,0.1,12.2
ndx,0.3683042328707906,0.025534402768011333,-0.16458852644435285,0.15514084316590854,0.3422191042346817,4,1,0.1,0.12000000000000001,17.25
ndx,0.504180511468491,0.03337133444120988,-0.16458852644435296,0.20275614079631885,0.4019512963026838,4,1,0.1,0.13999999999999999,24.0
ndx,0.622689036525222,0.03969196881457715,-0.16458852644435285,0.24115878349513598,0.4633359436029979,4,1,0.1,0.16,28.0
ndx,0.7297828354692113,0.04504869695015068,-0.16458852644435307,0.2737049654878678,0.4747268350989976,4,1,0.1,0.18,76.75
ndx,0.8567572362335723,0.051018053375778916,-0.16458852644435296,0.3099733285055445,0.5255783909017218,4,1,0.1,0.19999999999999998,81.5
ndx,0.9139174358512694,0.05358359569663662,-0.16458852644435296,0.3255609419089922,0.5472466406574668,4,1,0.1,0.22,87.0
ndx,1.011835999143016,0.05781909033731303,-0.16458852644435296,0.3512947809084465,0.5802406744174355,4,1,0.1,0.24,100.5
ndx,1.1790095898038757,0.0646304522383161,-0.16458852644435307,0.3926789651413975,0.6311050736271457,4,1,0.1,0.26,118.25
ndx,1.2940841872767845,0.06904510560382238,-0.16458852644435285,0.419501329135275,0.6590614453484932,4,1,0.1,0.28,125.5
ndx,1.4309089859875121,0.07403653057032944,-0.16458852644435296,0.449828017600978,0.6962715784832693,4,1,0.1,0.30000000000000004,133.25
ndx,1.6060253455047517,0.0800607562263016,-0.16458852644435296,0.4864297527651174,0.7451023331936969,4,1,0.1,0.32,138.0
ndx,1.7778444008220151,0.08562004622706954,-0.16458852644435296,0.5202066515615685,0.7733825547359375,4,1,0.1,0.34,157.5
ndx,1.9217852047526205,0.09003902013246234,-0.16458852644435296,0.5470552661087488,0.7869259096531632,4,1,0.1,0.36000000000000004,181.5
ndx,2.1112713670198335,0.09556048326067446,-0.16458852644435296,0.5806023379945823,0.8251702156315274,4,1,0.1,0.38,195.0
ndx,2.2803982534858243,0.10023344469864948,-0.16458852644435296,0.6089941192379421,0.8572320210875165,4,1,0.1,0.4,203.25
ndx,0.29952543199077986,0.02129041280496824,-0.04036896379511912,0.5273955733176979,0.4902170522166926,4,1,0.12000000000000001,0.02,1.75
ndx,0.29952543199077986,0.02129041280496824,-0.04036896379511912,0.5273955733176979,0.4902170522166926,4,1,0.12000000000000001,0.04,1.75
ndx,0.12744791291385038,0.009692188628687592,-0.13241566101043445,0.07319518367184559,0.2065321409813947,3,1,0.12000000000000001,0.06,3.0
ndx,0.13157087621688057,0.009988586025752033,-0.13241566101043445,0.07543356993826376,0.20201586817222736,2,1,0.12000000000000001,0.08,6.0
ndx,0.13157087621688057,0.009988586025752033,-0.13241566101043445,0.07543356993826376,0.20201586817222736,2,1,0.12000000000000001,0.1,6.0
ndx,-0.006404090231267201,-0.0005164653305679279,-0.16458852644435296,-0.0031379181874050237,0.026113028403405937,1,1,0.12000000000000001,0.12000000000000001,13.0
ndx,0.016813022014587897,0.0013415686629945078,-0.16458852644435296,0.008151046078221555,0.055179953524910355,1,1,0.12000000000000001,0.13999999999999999,20.0
ndx,0.03541886569172159,0.0028026193104162545,-0.16458852644435296,0.017028035738346648,0.07511309174588827,1,1,0.12000000000000001,0.16,22.0
ndx,0.048403240762886934,0.0038080002571947436,-0.16458852644435296,0.023136486725168055,0.08875193361316934,1,1,0.12000000000000001,0.18,24.0
ndx,0.09362451056738608,0.007222302309352946,-0.16458852644435296,0.0438809585660565,0.1341207587658967,1,1,0.12000000000000001,0.19999999999999998,25.0
ndx,0.09362451056738608,0.007222302309352946,-0.16458852644435296,0.0438809585660565,0.1341207587658967,1,1,0.12000000000000001,0.22,25.0
ndx,0.09362451056738608,0.007222302309352946,-0.16458852644435296,0.0438809585660565,0.1341207587658967,1,1,0.12000000000000001,0.24,25.0
ndx,0.11127039307275877,0.008519485013835704,-0.16458852644435296,0.05176232631693269,0.15108281597824172,1,1,0.12000000000000001,0.26,28.0
ndx,0.13018698042626853,0.009889209461395154,-0.16458852644435296,0.06008444011884799,0.1664255613698233,1,1,0.12000000000000001,0.28,36.0
ndx,0.1451743550332436,0.010959537215075477,-0.16458852644435296,0.06658749216508038,0.17915588132531696,1,1,0.12000000000000001,0.30000000000000004,42.0
ndx,0.16996540450817132,0.012702040583877805,-0.16458852644435296,0.07717452035256138,0.20107628091613491,1,1,0.12000000000000001,0.32,44.0
ndx,0.1933799619120704,0.01431689075154119,-0.16458852644435296,0.0869859586256257,0.22010516680737302,1,1,0.12000000000000001,0.34,51.0
ndx,0.2022500846687818,0.014921042965690745,-0.16458852644435296,0.09065664106747756,0.22727813666644012,1,1,0.12000000000000001,0.36000000000000004,57.0
ndx,0.21505704470307863,0.0157861445615346,-0.16458852644435296,0.09591278871356723,0.2380106402741339,1,1,0.12000000000000001,0.38,59.0
ndx,0.23607860654976398,0.017188123995175886,-0.16458852644435296,0.10443087599418514,0.2549145285106063,1,1,0.12000000000000001,0.4,62.0
